mobile_name,price,rating,reviews,features,link
OnePlus,₹33999,4.4 out of 5 stars,NA,NA,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Mjc5NTU3NzA0MzQ3Njc5OjE3NzI3ODE3MDQ6c3BfYXRmX25leHQ6MzAwNjE5NzcxMTUwODMyOjowOjo&url=%2FOnePlus-Snapdragon-Flagship-Powered-Phantom%2Fdp%2FB0FCML66W9%2Fref%3Dsr_1_18_sspa%3Fadgrpid%3D59669252100%26dib%3DeyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U%26dib_tag%3Dse%26ext_vrnc%3Dhi%26hvadid%3D714703501830%26hvdev%3Dc%26hvlocphy%3D9062129%26hvnetw%3Dg%26hvqmt%3De%26hvrand%3D5358111084222879881%26hvtargid%3Dkwd-389585526667%26hydadcr%3D25224_2856613%26keywords%3Damazon%2Boppo%2Bmobiles%26mcid%3Dfff1236c109c399bb3a8ea221d9044df%26qid%3D1772781704%26sr%3D8-18-spons%26aref%3DyCW449p8hO%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=yCW449p8hO&sp_cr=ZAZ
OPPO,₹17999,4.3 out of 5 stars,NA,NA,https://www.amazon.in/OPPO-Storage-Additional-Exchange-Offers/dp/B0FCMNMY7G/ref=sr_1_19?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-19
OPPO,₹12747,4.4 out of 5 stars,NA,NA,https://www.amazon.in/Oppo-K12x-SUPERVOOC-Charger-Breeze/dp/B0DHCXDHWQ/ref=sr_1_20?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-20
OPPO,₹64999,4.6 out of 5 stars,NA,NA,https://www.amazon.in/Reno15Pro-Glacier-Storage-Additional-Exchange/dp/B0G8X81QGS/ref=sr_1_21?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-21
OPPO,₹14995,4.2 out of 5 stars,NA,NA,https://www.amazon.in/Oppo-Glowing-SUPERVOOC-Additional-Exchange/dp/B082F2T5PQ/ref=sr_1_22?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-22
OPPO,₹15100,4.1 out of 5 stars,NA,NA,https://www.amazon.in/Storage-Battery-SUPERVOOC-Additional-Exchange/dp/B0CPS9YX12/ref=sr_1_23?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-23
"Amazon Brand- Solimo Mobile Cover for Oppo A78 5G (Soft & Shockproof Back Case with inbuilt Cushioned Edges), Transparent",₹174,4.3 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Thermoplastic-Polyurethane_Clear/dp/B0CC2XCSFW/ref=sr_1_24?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-24
OPPO,₹27999,4.1 out of 5 stars,NA,NA,https://www.amazon.in/Oppo-reno-Wave-green-128/dp/B0CTT1DPVP/ref=sr_1_25?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-25
OPPO,₹67999,4.1 out of 5 stars,NA,NA,https://www.amazon.in/Reno15Pro-Sunset-Storage-Additional-Exchange/dp/B0G8XVKNS1/ref=sr_1_26?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-26
Redmi,₹8999,4.0 out of 5 stars,NA,NA,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Mjc5NTU3NzA0MzQ3Njc5OjE3NzI3ODE3MDQ6c3BfbXRmOjMwMDYyMjc4ODE4ODYzMjo6MDo6&url=%2FRedmi-Pondicherry-Smoothest-Protection-expandable%2Fdp%2FB0F3P4D4R3%2Fref%3Dsr_1_27_sspa%3Fadgrpid%3D59669252100%26dib%3DeyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U%26dib_tag%3Dse%26ext_vrnc%3Dhi%26hvadid%3D714703501830%26hvdev%3Dc%26hvlocphy%3D9062129%26hvnetw%3Dg%26hvqmt%3De%26hvrand%3D5358111084222879881%26hvtargid%3Dkwd-389585526667%26hydadcr%3D25224_2856613%26keywords%3Damazon%2Boppo%2Bmobiles%26mcid%3Dfff1236c109c399bb3a8ea221d9044df%26qid%3D1772781704%26sr%3D8-27-spons%26aref%3D9r6mnArM4O%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=9r6mnArM4O&sp_cr=ZAZ
realme,₹33999,4.3 out of 5 stars,NA,NA,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Mjc5NTU3NzA0MzQ3Njc5OjE3NzI3ODE3MDQ6c3BfbXRmOjMwMDY0Mjc1OTA2OTIzMjo6MDo6&url=%2Frealme-Smartphone-HyperGlow-SuperVOOC-Snapdragon%2Fdp%2FB0FJL97NZX%2Fref%3Dsr_1_28_sspa%3Fadgrpid%3D59669252100%26dib%3DeyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U%26dib_tag%3Dse%26ext_vrnc%3Dhi%26hvadid%3D714703501830%26hvdev%3Dc%26hvlocphy%3D9062129%26hvnetw%3Dg%26hvqmt%3De%26hvrand%3D5358111084222879881%26hvtargid%3Dkwd-389585526667%26hydadcr%3D25224_2856613%26keywords%3Damazon%2Boppo%2Bmobiles%26mcid%3Dfff1236c109c399bb3a8ea221d9044df%26qid%3D1772781704%26sr%3D8-28-spons%26aref%3D106Yn4Ce6z%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=106Yn4Ce6z&sp_cr=ZAZ
OPPO,₹15496,4.2 out of 5 stars,NA,NA,https://www.amazon.in/Oppo-Glowing-SUPERVOOC-Additional-Exchange/dp/B0CL53RJML/ref=sr_1_29?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-29
OPPO,₹13350,4.1 out of 5 stars,NA,NA,https://www.amazon.in/Storage-Battery-SUPERVOOC-Additional-Exchange/dp/B0CPS7PHNF/ref=sr_1_30?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-30
Amazon Brand-Solimo,₹179,4.0 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Basic-Case-Silicone_Transparent/dp/B0DGCRN4HK/ref=sr_1_31?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-31
OPPO,₹13118.,4.0 out of 5 stars,NA,NA,https://www.amazon.in/Storage-Battery-SUPERVOOC-Additional-Exchange/dp/B0CPS5Q4KS/ref=sr_1_32?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-32
amazon basics,₹386,3.9 out of 5 stars,NA,NA,https://www.amazon.in/amazon-basics-Extendable-Bluetooth-Enabled-Wireless/dp/B0C6V2Z2BH/ref=sr_1_33?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-33
Amazon Brand - Solimo,₹178,4.4 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Basic-Silicone_Red/dp/B0CQR1MX91/ref=sr_1_34?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-34
"Amazon Brand- Solimo Mobile Cover for Oppo A38 4G / A18 4G (Soft & Shockproof Back Case with inbuilt Cushioned Edges), Transparent",₹179,3.7 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Basic-Silicone_Transparent/dp/B0CJ56CHCV/ref=sr_1_35?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-35
Amazon Brand - Solimo,₹148,4.0 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Shockproof-Cushioned-Transparent/dp/B08L3Q5YYW/ref=sr_1_36?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.9fe7_JpBNaWXTGudBA6_O4ZgtkTtVsEmEAYnvL5EbbKHxo_IONnolMwC298_I2pcQ3becpI8J_q9ej7oX032Z5EarJf6VZV4KZSiVBCrNPQCWkxSJVD-IPY9BijnEddsob3OelRcg1lIVHp7lKSa0-64EvtYHyZp2I8D664aqdIqrWpr_jR4mfofnDAF8UHzL6MeWhazB006tO8_IVclOROrhWBRIiOHgpxnzEqCVkc.Z-pq4bUUhDT0zwzkbQ-Qe77efhG28B4I9R-ndogB3_U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781704&sr=8-36
Samsung,₹24999,4.3 out of 5 stars,NA,NA,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzU0MDY4NjY3NjU2Nzk5OjE3NzI3ODE3MTA6c3BfYXRmX25leHQ6MzAwNTQyMTcwMzE4ODMyOjowOjo&url=%2FSamsung-Slimmest-Enhanced-Nightography-Processor%2Fdp%2FB0F43W6V6J%2Fref%3Dsr_1_33_sspa%3Fadgrpid%3D59669252100%26dib%3DeyJ2IjoiMSJ9.XGpxWMFGG0rUgAYmdh4cevCPQthr0jBdmyC-n1aS_7RCDsnEtkKV97a49rb17b3Gyl4oWO3s2IgtEzaqG6XuxFPSgu0Wc_OAt-RTYU5ztn1aix4vkiweS9dKsKAMRMEODGVIHBwVChpekhlB8n4XnVDWn_q25-q2dJKdnBrskMOtFbmCYQcfZh4mov2s3r2SuahCmFIyAg2f3RNVwnrtkdTOSVGJizBJ-10eHUE-U8Y.079OFesFmRx3hq2q9ywMNtm_dhvAnpGawUCNt80HLeY%26dib_tag%3Dse%26ext_vrnc%3Dhi%26hvadid%3D714703501830%26hvdev%3Dc%26hvlocphy%3D9062129%26hvnetw%3Dg%26hvqmt%3De%26hvrand%3D5358111084222879881%26hvtargid%3Dkwd-389585526667%26hydadcr%3D25224_2856613%26keywords%3Damazon%2Boppo%2Bmobiles%26mcid%3Dfff1236c109c399bb3a8ea221d9044df%26qid%3D1772781710%26sr%3D8-33-spons%26aref%3DJzN9y2RFWe%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=JzN9y2RFWe&sp_cr=ZAZ
OnePlus,₹33999,4.4 out of 5 stars,NA,NA,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzU0MDY4NjY3NjU2Nzk5OjE3NzI3ODE3MTA6c3BfYXRmX25leHQ6MzAwNjE5NzcxMTUwODMyOjowOjo&url=%2FOnePlus-Snapdragon-Flagship-Powered-Phantom%2Fdp%2FB0FCML66W9%2Fref%3Dsr_1_34_sspa%3Fadgrpid%3D59669252100%26dib%3DeyJ2IjoiMSJ9.XGpxWMFGG0rUgAYmdh4cevCPQthr0jBdmyC-n1aS_7RCDsnEtkKV97a49rb17b3Gyl4oWO3s2IgtEzaqG6XuxFPSgu0Wc_OAt-RTYU5ztn1aix4vkiweS9dKsKAMRMEODGVIHBwVChpekhlB8n4XnVDWn_q25-q2dJKdnBrskMOtFbmCYQcfZh4mov2s3r2SuahCmFIyAg2f3RNVwnrtkdTOSVGJizBJ-10eHUE-U8Y.079OFesFmRx3hq2q9ywMNtm_dhvAnpGawUCNt80HLeY%26dib_tag%3Dse%26ext_vrnc%3Dhi%26hvadid%3D714703501830%26hvdev%3Dc%26hvlocphy%3D9062129%26hvnetw%3Dg%26hvqmt%3De%26hvrand%3D5358111084222879881%26hvtargid%3Dkwd-389585526667%26hydadcr%3D25224_2856613%26keywords%3Damazon%2Boppo%2Bmobiles%26mcid%3Dfff1236c109c399bb3a8ea221d9044df%26qid%3D1772781710%26sr%3D8-34-spons%26aref%3DyCW449p8hO%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=yCW449p8hO&sp_cr=ZAZ
Amazon Brand-Solimo,₹100,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Shockproof-Cushioned-Transparent/dp/B0DN6HBDTD/ref=sr_1_35?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.XGpxWMFGG0rUgAYmdh4cevCPQthr0jBdmyC-n1aS_7RCDsnEtkKV97a49rb17b3Gyl4oWO3s2IgtEzaqG6XuxFPSgu0Wc_OAt-RTYU5ztn1aix4vkiweS9dKsKAMRMEODGVIHBwVChpekhlB8n4XnVDWn_q25-q2dJKdnBrskMOtFbmCYQcfZh4mov2s3r2SuahCmFIyAg2f3RNVwnrtkdTOSVGJizBJ-10eHUE-U8Y.079OFesFmRx3hq2q9ywMNtm_dhvAnpGawUCNt80HLeY&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781710&sr=8-35
"Amazon Brand- Solimo Mobile Cover for Oppo Reno 11 Pro 5G (Soft & Shockproof Back Case with inbuilt Cushioned Edges), Transparent",₹179,3.9 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Basic-Silicone_Transparent/dp/B0CVX7BCD1/ref=sr_1_36?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.XGpxWMFGG0rUgAYmdh4cevCPQthr0jBdmyC-n1aS_7RCDsnEtkKV97a49rb17b3Gyl4oWO3s2IgtEzaqG6XuxFPSgu0Wc_OAt-RTYU5ztn1aix4vkiweS9dKsKAMRMEODGVIHBwVChpekhlB8n4XnVDWn_q25-q2dJKdnBrskMOtFbmCYQcfZh4mov2s3r2SuahCmFIyAg2f3RNVwnrtkdTOSVGJizBJ-10eHUE-U8Y.079OFesFmRx3hq2q9ywMNtm_dhvAnpGawUCNt80HLeY&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781710&sr=8-36
